@relation data30.train-weka.filters.unsupervised.attribute.Remove-R1

@attribute left_eye_center_x numeric
@attribute left_eye_center_y numeric
@attribute right_eye_center_x numeric
@attribute right_eye_center_y numeric
@attribute left_eye_inner_corner_x numeric
@attribute left_eye_inner_corner_y numeric
@attribute left_eye_outer_corner_x numeric
@attribute left_eye_outer_corner_y numeric
@attribute right_eye_inner_corner_x numeric
@attribute right_eye_inner_corner_y numeric
@attribute right_eye_outer_corner_x numeric
@attribute right_eye_outer_corner_y numeric
@attribute left_eyebrow_inner_end_x numeric
@attribute left_eyebrow_inner_end_y numeric
@attribute left_eyebrow_outer_end_x numeric
@attribute left_eyebrow_outer_end_y numeric
@attribute right_eyebrow_inner_end_x numeric
@attribute right_eyebrow_inner_end_y numeric
@attribute right_eyebrow_outer_end_x numeric
@attribute right_eyebrow_outer_end_y numeric
@attribute nose_tip_x numeric
@attribute nose_tip_y numeric
@attribute mouth_left_corner_x numeric
@attribute mouth_left_corner_y numeric
@attribute mouth_right_corner_x numeric
@attribute mouth_right_corner_y numeric
@attribute mouth_center_top_lip_x numeric
@attribute mouth_center_top_lip_y numeric
@attribute mouth_center_bottom_lip_x numeric
@attribute mouth_center_bottom_lip_y numeric

@data
69.172329,41.400885,29.374306,39.475162,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.273412,69.965553,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,47.347576,88.259784
68.396821,36.114755,26.61476,35.802946,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.064837,66.671777,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,48.753028,79.455862
69.2736,35.405899,29.261269,38.141792,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.754443,69.60448,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.000256,83.788693
67.641452,37.466012,30.366074,39.329778,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.258258,74.368634,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.122025,89.278782
65.60566,39.562969,31.804233,41.48662,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,45.269839,73.089584,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,45.819462,86.830001
64.596905,36.989047,30.570021,38.9712,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.061147,67.381989,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.730784,85.882039
67.242498,40.12265,30.586654,38.847664,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.117659,67.853655,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,48.436449,81.241054
63.424183,34.064969,26.873691,38.50571,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.102016,64.466743,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,53.176375,81.204809
65.368862,32.405058,29.906585,39.658695,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,54.354092,63.031532,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,55.428677,77.807508
64.086702,36.903143,32.85283,39.401878,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,45.658687,64.70141,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,47.532679,80.006056
63.998933,34.202731,31.100971,36.870133,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,51.847456,61.469547,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.254709,77.770347
64.880668,40.713738,28.747007,32.485295,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,38.406492,63.968115,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,36.975471,77.205203
66.467267,34.822636,30.603789,38.256404,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.535478,66.489297,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.206198,79.842695
67.822478,42.3432,35.049249,34.759329,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.487922,63.469709,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,45.341737,77.824894
68.994712,35.310855,27.527343,38.737903,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.488623,71.980345,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.516733,84.317743
65.14093,35.7365,28.731651,36.807364,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,54.075392,61.794125,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,54.432334,78.214017
65.65584,43.131284,32.027596,43.131284,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,51.062451,63.435032,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.379705,79.297516
65.0763,36.43929,36.2982,36.700905,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,40.4841,62.339565,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,39.43755,78.82155
66.983086,37.804411,31.3856,42.107406,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.162286,67.534217,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.162286,82.007931
67.219595,35.931301,30.618082,43.466893,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,51.071868,67.150198,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,54.301414,79.709458
65.34579,33.907985,32.910613,42.087286,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,58.858741,64.932923,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,61.115077,77.060878
60.976648,33.155605,29.301327,41.151311,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.290653,63.908354,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,57.286359,76.516982
65.922954,48.518154,36.520862,41.167754,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,47.546585,64.889846,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,43.871262,84.602585
67.4856,33.637513,28.866104,39.735339,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,56.451443,67.901426,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,57.612939,81.258574
62.955191,36.528522,32.828273,37.22376,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.050466,58.544344,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.513948,69.436391
68.273829,37.787739,33.071177,41.828983,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.517623,68.229586,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,55.144046,81.213477
69.910922,37.026004,33.045339,36.678215,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,53.91264,61.3712,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,53.217061,73.891537
69.750921,37.816759,31.093784,37.480616,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,44.539745,69.750874,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,44.539745,83.196919
64.8566,34.7273,31.99046,40.17514,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,51.23946,67.77746,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,53.4186,80.489
66.068588,36.252283,30.331373,35.836731,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,43.213417,69.080675,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,44.460029,80.30053
66.51312,36.938784,35.875488,32.973917,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,43.084416,65.053248,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,44.526144,75.866496
68.243192,42.203637,34.165979,36.305655,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.876933,57.931575,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,48.255594,73.9872
68.838034,40.232366,30.101211,33.708274,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,41.92608,66.328731,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,40.702766,81.007954
66.601851,36.146949,34.446903,31.776366,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,44.748983,62.3704,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,46.62208,79.540526
66.612157,37.640003,35.498587,38.622538,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.254063,67.771048,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.891621,79.561465
69.90396,40.04484,32.09544,36.579,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,47.84904,68.71632,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,48.79428,82.89444
67.46316,29.536008,31.591476,41.386488,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,60.73728,66.04824,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,62.97924,79.17996
69.772696,36.397596,27.608822,36.397596,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,46.674214,70.495343,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,46.307598,85.527697
64.359056,39.452933,31.202341,41.110759,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,53.227879,65.030985,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,52.754201,76.63584
66.426933,37.392027,30.49936,36.6588,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.829867,62.688,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.562933,71.853227
65.989772,38.206538,30.253135,40.308695,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.592972,66.375477,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.592972,77.937286
63.25048,36.57112,29.69352,43.34408,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.39672,69.51232,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.8596,80.28752
70.781257,40.250743,30.951162,38.116983,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,51.22179,64.43331,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.22179,81.50339
67.930013,38.273858,31.177806,34.3104,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,44.149161,68.540387,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,41.626942,80.791226
65.8176,44.139014,35.842716,33.747728,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,47.43293,64.122307,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,39.439702,78.510251
68.300711,34.984889,27.773244,37.184089,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.136533,67.658222,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.450667,80.224889
66.15965,36.821108,30.5472,37.120374,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,44.313346,73.331357,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,45.809678,85.601171
65.465169,38.2152,35.318154,38.438523,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.833354,64.342646,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.28,74.391631
69.990982,39.663273,33.223036,35.612618,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,42.570807,68.952982,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,41.636029,82.663091
67.447445,39.869838,33.319641,39.057267,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.977208,66.68448,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.164735,80.904353
66.817405,41.575399,33.175376,38.002771,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,46.870384,69.560851,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,46.572667,82.660425
64.955774,39.015333,35.930871,36.169757,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,55.849902,68.040272,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,54.427109,81.698989
64.80165,35.827185,30.945015,42.17529,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.69475,68.9784,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.40005,79.20591
69.7248,36.189386,29.706077,38.433437,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.528443,67.605978,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.902434,78.45218
64.443863,36.063781,31.840624,39.799563,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,51.53842,63.572722,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.877932,74.100855
64.908147,38.642527,34.766106,41.815367,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.678629,70.370958,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.947592,81.793195
46.27125,42.96402,27.19041,41.286585,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,29.9163,59.109375,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,31.17435,68.33529
65.053481,36.40943,27.987268,38.564426,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.830366,70.458587,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,52.123404,82.957583
56.484655,36.436364,26.135267,45.275869,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,39.689385,66.785804,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,42.341236,81.81312
65.468969,41.114654,32.781271,38.654287,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.597911,68.530146,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,47.191981,83.995294
68.168926,38.879343,30.762105,38.138611,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,44.095158,64.064202,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,45.2064,82.212109
65.2156,36.5764,32.7256,36.993,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.387,65.734,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,48.9706,81.146
65.522824,34.859531,29.740687,39.08832,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.258278,66.087507,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.210014,78.44858
66.567644,40.656551,33.81712,39.600089,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,52.8336,66.011787,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.7376,82.94928
66.906453,37.841351,30.534969,37.4848,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,51.216782,66.724551,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.503609,78.135253
60.071863,36.352869,31.42656,42.146304,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,47.519451,64.998171,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.450697,74.653906
65.30496,37.403962,28.08311,36.025382,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,46.349376,70.490054,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,47.727974,82.208045
65.088576,37.972032,31.939584,38.622144,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,47.539008,66.5712,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,46.564032,81.84576
68.697803,32.231631,35.135446,40.128738,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,58.036818,63.819692,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,59.616222,74.085969
67.802533,39.286107,29.617333,39.286107,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,51.538533,69.692933,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.538533,84.896267
69.190288,39.903516,32.846815,41.249591,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,51.422374,65.209427,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.883944,78.131546
67.1152,38.2316,30.864,43.1408,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,47.4792,59.0006,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,48.2344,72.595
65.582609,38.786713,30.525287,35.3664,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,46.771409,65.720974,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,46.343791,77.264348
60.781166,41.00064,32.693211,41.00064,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,44.095269,63.804727,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,43.817143,73.816293
62.333498,34.003025,32.46144,45.443433,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,56.931142,63.875084,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,62.969193,74.997644
68.138667,36.177473,28.532571,38.243911,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.229841,63.385143,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.918654,81.982832
62.588308,38.061637,32.364308,41.920025,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.369969,59.282732,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.691446,69.571742
65.719528,42.338375,31.583545,41.694316,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,46.075225,64.558964,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,44.787082,78.40656
61.86,40.430583,29.192183,38.351726,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,43.744206,65.079931,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,46.120046,73.989349
41.592528,40.335456,22.72272,42.875616,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,28.16592,63.196944,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,32.157624,76.986432
63.828533,41.114133,32.451733,41.458933,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,46.933333,65.594933,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,46.933333,74.904533
63.865781,33.100015,32.002174,40.816966,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,55.899894,68.448725,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,57.393509,78.655034
64.35264,37.28592,33.023712,42.746928,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,54.58032,71.489088,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,56.592192,83.5608
64.57089,38.335307,28.349115,38.954479,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.329848,68.984497,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.258613,80.439245
68.450144,36.736452,30.085545,36.464351,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,45.050459,63.129113,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,43.962108,77.005664
67.230989,42.756177,29.349322,39.446131,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,45.655545,76.499402,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,41.118383,87.625735
66.439855,33.6372,28.99572,41.016709,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,52.500796,70.534691,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,54.414,79.827382
64.18011,36.89156,30.467865,38.000511,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.5419,69.05129,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.098316,77.035793
67.138837,36.40321,30.360198,38.443101,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.269829,64.196823,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,48.524813,76.946177
